Text	Top5%	Emoji_1	Emoji_2	Emoji_3	Emoji_4	Emoji_5	Pct_1	Pct_2	Pct_3	Pct_4	Pct_5
@USER @USER @USER @USER Well you are FABULOUS	0.461635068059	26	50	33	63	23	0.232986	0.0652424	0.0634649	0.0512941	0.0486473
.@USER “I believe that our best days are ahead of us.”  currently the @USER are the RMS Titanic and the #ChequersPlan is a big feckin' iceberg! ...  🤨 ...	0.240560814738	50	24	33	53	54	0.0563136	0.0505437	0.0486671	0.0452487	0.0397878
LOL     Ted Cruz thinks #Texas voters are stupid.  Says Beto O'Rourke will ban barbeque from the state of Texas.  #resist   #MAGA    #Ridiculous   URL	0.351698808372	0	53	54	20	55	0.143499	0.0712631	0.0577357	0.0446	0.034601
@USER That’s the entire basis for gun control 😒 facts don’t matter	0.292913522571	42	0	51	13	26	0.127733	0.0532372	0.0402244	0.0395839	0.0321346
@USER @USER Right!!! Politics has no place in anyone's reproductive organs OR their sex lives!!!!	0.366301216185	39	32	55	52	54	0.131301	0.0782922	0.0540479	0.0536279	0.0490323
@USER @USER Good for her.....  thats some fine gun control. Double tap to an ass	0.42419340834	42	33	50	54	40	0.129414	0.0988215	0.0873886	0.0547373	0.0538322
"\""@USER Truly. He had that sly, self-deprecating humor and swagger. Like you said, very American\""\"".\""\""\"""	0.530730355531	16	24	47	11	38	0.196069	0.172461	0.0876138	0.0409302	0.0336556
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER When liberals are uncomfortable.	0.349235553294	50	33	54	44	53	0.091822	0.0883282	0.0657289	0.0581838	0.0451726
@USER @USER fuck you. You are disgusting animals and your editor who approved the “news” is a bag of shit.	0.689362119883	32	55	37	39	58	0.350392	0.193186	0.0558563	0.0463209	0.0436065
60 #WW Resignations In Five Days The Global Swamp Is Being Drained. #MondayMood #MAGA  #DeclassifyItAll  URL URL	0.229897931218	14	43	27	45	35	0.063954	0.0444765	0.0435398	0.0408683	0.0370592
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.	0.262550294399	34	50	44	54	55	0.0578788	0.0563235	0.0510306	0.0496513	0.0476661
@USER @USER It was fun hope I get to see another one of ur sets soon!!!!	0.313331317157	7	53	16	33	60	0.0856494	0.0775751	0.0507412	0.0499875	0.0493781
@USER He is also said we would have the cleaner air and water.  But his failure to protect our environment will also lead to mass death.	0.399813249707	34	27	32	46	22	0.102861	0.0855553	0.0815716	0.0691645	0.0606609
@USER @USER @USER @USER @USER All Vince Cable has to show for getting into bed with the Tories is a ridiculous Knighthood.	0.383198961616	32	55	14	50	54	0.133685	0.113359	0.050206	0.0461114	0.0398379
Pretending you have dementia to own the libs #MAGA URL	0.175609558821	33	34	46	62	0	0.0494693	0.0339231	0.0325333	0.0314851	0.0281987
@USER @USER Brilliant effort great step count great that you are targeting more next week 👍	0.714533835649	33	40	58	57	53	0.354477	0.204216	0.064339	0.051515	0.0399873
@USER Holy shit thank you so much. Up until the Mine craft I that that because it wasn't on TV anymore that it had ended. I was very very wrong.	0.317943483591	8	59	47	46	34	0.093744	0.0628373	0.0577829	0.053886	0.0496933
@USER And he said in America. Heads up Antifa.   Ur neck is about to be stepped on.	0.22103850171	58	0	33	50	32	0.0556144	0.0548815	0.0383971	0.0377172	0.0344283
@USER I think I’ll blame all the dumbasses for gun control	0.383975945413	42	50	0	9	44	0.194776	0.0558932	0.0555561	0.0394208	0.0383297
.@USER just made an S.O.31 statement about this story asking if the Liberals were just handing out money to Cdns who agree with them URL	0.337647709996	32	55	33	62	22	0.102874	0.0649212	0.0621769	0.0544539	0.0532219
@USER His legacy is crap. Why would anyone want to save crap?	0.366312142462	32	55	19	25	39	0.0941744	0.0923497	0.0619409	0.0590372	0.05881
if i have to tolerate ur loud ass maga merch dont say shit about my nike anything kiss my ass	0.501834750175	32	37	58	55	38	0.129873	0.118442	0.0907224	0.0869336	0.0758644
@USER Crazy Russian dude owns all your data	0.293678242713	0	12	20	54	51	0.0800806	0.0728361	0.0521869	0.0471467	0.041428
"\""@USER It's really slowing me down. I wanna ask if I could just bring in my personal mac and use that as my work computer but I don't wanna seem like that apple snob\""\"" but I'm over here shook.\""\""\"""	0.374392095953	5	27	22	34	35	0.121394	0.0841473	0.0750798	0.0538658	0.0399053
@USER @USER tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.	0.439683813602	22	50	12	62	54	0.151137	0.0935373	0.0781105	0.0597877	0.0571115
@USER @USER You are confused. JON!	0.400589440018	54	0	50	53	12	0.103505	0.100786	0.0806932	0.0697705	0.0458355
@USER @USER Can't stand to listen to that puke. I change the channel when he speaks. He believes his own LIES!!....They're all NUTS!! #LeftWingLiberalDisease #WalkAway #VoteRedToSaveAmerica  🇺🇸🇺🇸#MAGA 🇺🇸🇺🇸	0.490134451538	32	55	39	52	54	0.143413	0.111559	0.101891	0.0818657	0.051405
@USER I come from a long line of bigots and morons. It's hard to grapple with at first but it gets better. Fill the void with fundamentally decent ppl and you will eventually realize you are better off for it.	0.463506925851	33	50	54	31	53	0.219065	0.109007	0.0454423	0.0450319	0.0449604
EXCLUSIVE: Soros-Backed Activists Slip Cash To Anti-Kavanaugh Protesters Before Arrests URL via @USER	0.309259627014	50	31	33	54	44	0.0696868	0.06742	0.0661814	0.056613	0.0493584
@USER I’m a brat ... can’t deal with another woman to long unless she is relaxed like a guy	0.252157099545	56	38	26	50	22	0.0796523	0.0473615	0.0461395	0.0402076	0.0387962
@USER @USER @USER Oh so now you are comparing a government law enforcement agency which is subject to constitutional laws to a private corporation. Yeah that makes sense. Wait... No it does not. Stop talking. You are a complete imbecile.	0.324982266873	50	55	32	25	19	0.068309	0.0673553	0.0666589	0.0633852	0.0592739
@USER Am Eye See Kay He Why Am Oh You Ass He	0.359528753906	41	0	51	58	3	0.130939	0.0955106	0.0616412	0.0360767	0.0353614
@USER He heightens the belief in Slimfast.. URL	0.228249981999	50	54	33	53	0	0.0501393	0.0495331	0.0461652	0.0456965	0.0367158
"\""@USER UNHINGED.\""\""  No, he's just a fat POS slob who lucked out going against conservatives making tons of money in the process, as an opertunist. A very smart opertiunist who knows how to USE &amp; shovel BS to the liberal left.  It's good business these days &amp; he's EATING it all up.\""\""\"""	0.38133136183	16	24	53	47	38	0.209796	0.0566234	0.0420009	0.0373467	0.0355642
@USER I LOVE YO CUTE ASS	0.451105352491	4	23	50	9	36	0.149712	0.112082	0.0726595	0.0623805	0.0542719
@USER Another lie. Anything for a diversion	0.364520329982	50	54	9	33	31	0.165333	0.0727289	0.0522572	0.0395154	0.0346854
#TheFeralLeft #Liberals continue to #Infiltrate #Indoctrinate kid shows. Don't hire these mentally ill #Hemorrhoids URL	0.258249651641	34	55	32	39	43	0.077528	0.0459155	0.0457625	0.0447588	0.0442847
@USER On everything that shit is really sad smh	0.429062254727	35	45	5	34	22	0.139204	0.0862474	0.0854267	0.0632527	0.0549314
"\""...people of good faith and high character can and do come to competing  conclusions about originalism, abortion, gun control, and religious liberty.\""\""  #Kavanaugh #KavanaughHearings URL\"""	0.584280744195	24	47	16	21	42	0.300945	0.130163	0.0709079	0.045184	0.0370811
@USER Eric Holder was the perfect Att Gen for the OBama administration. Not an ounce of human decency in his bones.	0.394323255867	32	55	22	33	34	0.150372	0.107242	0.0487906	0.0452371	0.0426811
@USER EVERY TIME! i hate it its the most horrifying feeling. it happens to me when im dozing off. then i jolt wide the fuck awake -_-	0.377280969173	52	43	32	55	12	0.101682	0.0943802	0.064145	0.0628083	0.0542654
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You didn’t read the whole thing most white mass shooters aren’t even considered terrorism because there’s no “political” agenda to their murder like Dylan roof	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
@USER @USER 🤣🤣😂😂😂😂 He is a communist fool!!!!	0.295027416199	54	55	0	32	53	0.0703399	0.0623078	0.0593718	0.0530669	0.049941
@USER @USER OMG MY Heath bleeds for your daughter and your family. Hold her tight and keep telling her how safe she is and that your will always be there for her. 🙏🙏🙏🙏🙏❤️❤️❤️	0.48899974674	8	47	59	21	60	0.141354	0.113	0.0948435	0.0707522	0.06905
"\""@USER @USER @USER @USER @USER Really, but he is.  Don't say because of Russian collusion, not proven after 2 yrs. Besides collusion is not a crime.  We the People\""\"" are winning.  #WWG1WGA #MAGA\""\""\"""	0.308443062007	16	54	50	53	24	0.109631	0.0704005	0.0521451	0.0408672	0.0353989
"\""@USER @USER Funny how on top of things\""\"" you are trying to show you are when its white republicans in the path of the storm. An entire Island was just left to fend for its self for 13 days before help arrived.  Trump is a FAKE PRESIDENT\""\""\"""	0.318913318217	16	24	47	9	33	0.104063	0.0919278	0.049075	0.0371751	0.0366723
@USER He never was one much for the rule of law.  Just the Law of RULE	0.339053332806	50	54	33	31	53	0.144656	0.0665691	0.0542716	0.03708	0.0364766
@USER But honestly the cameras suck ass they're great if you don't zoom in	0.28007831797	0	51	20	19	25	0.0788227	0.0752713	0.0440754	0.041696	0.040213
@USER antifa are defined by one striking statistic - virtually none are parents. Why?	0.256117429584	22	34	12	25	54	0.0707914	0.0525859	0.048429	0.0459046	0.0384065
@USER @USER Everytime she opens her mouth more idiocy comes out of it...She is an embarrassment... but then she is a Clinton...	0.308749482036	12	25	62	22	50	0.0970576	0.0658932	0.0524184	0.0508257	0.0425545
The Unafraid and Unscathed @USER bringing Hope and Change all around the world! #MAGA #NoKoSoKo North Korea's Kim Jong-un agrees to shut missile site - BBC News URL	0.385929994285	33	40	32	55	58	0.139272	0.0977854	0.0654224	0.0458269	0.0376236
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER PC or not has NOTHING to do with common decency...🙄	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
@USER America wins with President Trump...  Not Google.  #MAGA #AmericaFirst	0.372365262359	33	50	54	31	62	0.116305	0.0923344	0.0735396	0.0505239	0.0396629
@USER Legit got the saying written down. But you are right.	0.22723441571	33	6	40	20	0	0.0542455	0.0527416	0.0421433	0.0418721	0.0362319
@USER Ah.. classic antifa.. behaviour of trashpeople. =)	0.605655025691	24	47	33	54	8	0.374344	0.116515	0.0503693	0.03287	0.0315573
. . . And we wonder why conservatives who work for Twitter fear saying so . . URL	0.223676688969	22	41	25	53	12	0.0645841	0.0466765	0.0453506	0.0346504	0.032415
@USER Who cares what a union leader has to say big kate? Do u fawningly report Lefty concerns  because u and the Left promoting CBC r doing the Trudeau Liberals bidding again.U r a CBC Liberal party Shameful.	0.360041055828	33	50	54	32	55	0.0938248	0.0755563	0.0733218	0.0641913	0.0531469
@USER @USER @USER Why did the democrats have to jam far left liberal judges down conservatives throat? Every liberal judge should be investigated all the way back to grade school. The only lowlife here is you.	0.645321704447	32	55	37	39	22	0.341135	0.195023	0.0477712	0.031964	0.0294287
@USER @USER @USER I’m just pointing out it was the liberals that made this distinction. I am a Buddhist. I totally understand the global perspective. It’s just disingenuous to say your for a country but then say your for the globe.	0.233694430441	33	34	32	22	6	0.0673397	0.0491016	0.0472935	0.0350448	0.0349149
@USER This will be settled and will never see a jury. We will never know the truth. Maybe she grabbed him first while swapping spit or he is really that stupid to just grab her. Either way I doubt we will ever know the complete truth.	0.30369976908	50	54	22	62	33	0.101014	0.0617866	0.0560947	0.0453703	0.0394342
@USER Boycotting NFL for the rest of my life.	0.309321060777	56	38	19	1	25	0.1031	0.0850424	0.0443564	0.0440606	0.0327616
@USER God he is terrible.	0.31192484498	39	52	0	43	51	0.0875571	0.0814526	0.0538383	0.045188	0.0438889
@USER Amazing how much money is being thrown at this guy by liberals freaking out. Beto epitomizes everything that is wrong in America. Vote CRUZ!	0.407281067222	33	32	55	40	50	0.124195	0.107662	0.0675023	0.0656806	0.0422413
@USER @USER it's God not god	0.423199038953	21	17	0	51	3	0.221262	0.0841975	0.0475146	0.0404207	0.0298044
@USER 😭😭😭😭😭😭 I want him 😭😭😭😭😭😭 thank god I am in the hospital to get revived.	0.426742335781	21	24	7	33	47	0.31013	0.0312853	0.0298144	0.0278585	0.0276544
@USER @USER @USER People do speak out for gun control &amp; against gun violence. If you don’t see it you’re choosing not to pay attention &amp; that’s just wilful ignorance on your part.	0.330039519817	32	42	55	50	33	0.0957142	0.0902614	0.0690414	0.0391166	0.035906
@USER Trying to smoke out followers that are also antifa? #Shrewd.	0.268985167146	50	54	9	53	0	0.0783807	0.0580253	0.04838	0.0437988	0.0404004
@USER @USER Bloodsport who can forget the monologue by jackson describing this big monster. and to think he is in his 60's now	0.279316231608	32	50	54	22	55	0.0719334	0.0618106	0.0487075	0.0485689	0.0482958
@USER BACK OFFF HE IS MY BEAN	0.51573870331	58	38	55	32	56	0.178781	0.162009	0.0642117	0.0583427	0.0523937
"\""@USER @USER @USER ALT RIGHT\""\""...LMAO...nope, we're just not Marxists #SocialismSucks\""\""\"""	0.487831573933	16	38	24	47	53	0.21602	0.103856	0.0702034	0.0506118	0.0471398
@USER Hey Bono- Why not turn your Dublin hotel over to refugees? Asshole!	0.5629189834	55	32	58	54	37	0.206221	0.192052	0.0643333	0.0539191	0.0463929
@USER @USER Because she is nothing more than an opportunistic lying sack of human waste paid by the left.  Turn off your tv Ed.	0.434757344425	32	55	33	50	37	0.196513	0.131591	0.0396255	0.0352161	0.0318117
@USER @USER @USER Oh yeah so I'm sure you'll wait a certain amount of time before talking about gun control right? I'm sure you're saying the same thing to all the people using the dead to push laws that do nothing right?	0.422673653811	50	54	9	0	42	0.185339	0.0733119	0.0597969	0.0551743	0.0490516
@USER Likely shift? He is a political operative for the GOP. This will be a life-long dream for many who have been working towards this outcome for decades. It’s sad.	0.289251301438	33	32	50	55	62	0.0757415	0.0680803	0.0513831	0.0502747	0.0437717
@USER @USER @USER Please point out what isn’t true. Do the SHITlibs not love austerity and slashing public funding? Do they not love privatization? Are their social policies anything more than empty gestures? Has anyone in this thread referred to Drug Fraud as far right? No? So all true! 😃	0.243819285184	22	50	34	54	32	0.0585492	0.0533911	0.0453267	0.0435277	0.0430245
#Resist  @USER @USER Why aren't DEMS &amp; MSM blasting THIS story?? I can only imagine only FALSE stories against conservatives count. URL	0.423559095711	32	55	34	22	37	0.161633	0.111476	0.0592886	0.0456635	0.0454988
@USER What an “actor” Joe Biden is....and that’s alll he is!!!  A “FAKE” phony actor!!  Get off of the stage Joe...your time has come &amp; gone!!!  We “Dregs of Society” could care less about what you preach!!!	0.487398780882	32	55	54	37	50	0.18335	0.17131	0.0559339	0.0388331	0.0379716
@USER Please leave my girlfriend alone I know she is too good yall don't understand.	0.330997247249	38	51	2	0	3	0.0961611	0.0823025	0.0594819	0.0475217	0.04553
@USER a bat my nigga	0.283297006041	31	51	41	0	44	0.0639797	0.0619171	0.0532174	0.0524938	0.051689
@USER @USER @USER @USER @USER @USER @USER And your President respects all of that. You liberals do not.	0.318214390427	32	55	33	50	40	0.0818489	0.0758559	0.0727249	0.0463295	0.0414552
@USER @USER Does it hurt to constantly apologize for far right conservatives	0.229574732482	22	50	34	46	27	0.0545487	0.049833	0.0461293	0.0401166	0.0389471
@USER Hopefully it is joking.  I hate boycotting the Leftist entertainers but I do.  Stop saying stupid stuff.	0.353710286319	32	55	37	22	62	0.12453	0.11121	0.0403364	0.0388695	0.0387646
@USER @USER @USER @USER @USER 3) I will always defend the 2nd. But not the NRA who when I 1st joined was about promoting &amp; educating gun owners &amp; the public about guns. No hypocrisy here Amy well except maybe on your part. FYI I know a lot of Liberals that a members of the NRA. I don't always agree with them	0.369472235441	32	50	33	22	55	0.0967935	0.0748835	0.071565	0.0661594	0.0600709
@USER @USER @USER As a kid of legal immigrants I can attest you are 100% correct. They follow the law to the letter in most cases because they worked so damn hard to get her legally they won’t do anything to risk their status. The illegals have contempt for our laws and pull the scams 24/7	0.437021821737	33	50	54	13	53	0.172112	0.110814	0.0582561	0.0535297	0.0423108
@USER @USER @USER Where are the capital police? Why let the leftist make a joke of our laws. #MAGA #ArrestClintonCrimeGangAlready  #NoChainMigration #Trump2020 #Spygate IG REPORT PROVES seditious conspiracy UScode18ch115sec2384 yep 20yrs jail time	0.440662506968	32	55	22	54	37	0.172243	0.142261	0.046394	0.0403518	0.0394125
"\""@USER @USER @USER CNN &amp; others involved in Conspiracy Theories\""\"" &amp; propaganda while they protect (Antifa?). So I guess the 2013 Bill &amp; 2016 Bills for propaganda does protect \""\""State Media\""\""??? URL\"""	0.524344999343	24	16	47	53	54	0.206291	0.17715	0.0713325	0.035124	0.0344469
@USER @USER @USER @USER Three soft little figure skating ballerinas.	0.380848407745	50	33	53	54	7	0.0969573	0.094088	0.0775802	0.0687769	0.043446
@USER @USER The Republicans are against Nancy Pelosi because she is for the working class. They demonized her because she doesn't help the rich. Thank You Nancy for your service and being for the little guys.	0.32091409713	8	33	47	59	60	0.0791887	0.0769519	0.073625	0.0469423	0.044206
"\""@USER Because across the country everyone recognizes high handed authoritarian gerrymandering and democratic subversion. Only self serving Ontario conservatives\""\"" speak for this.\""\""\"""	0.561179026961	16	24	47	38	53	0.273663	0.162487	0.054203	0.0364577	0.034368
@USER @USER Liberals didn't want to hear from Juanita Broderick.  She was ignored. Liberals don't want to hear from Keith Ellison's accuser.  Double Standard	0.420190960169	32	55	50	33	58	0.138663	0.099175	0.0658136	0.0601404	0.0563991
@USER She already proved she hasn’t a clue about things she is legislating so really have no interest in her comments or opinion.	0.238544356078	22	25	19	33	50	0.072829	0.0524088	0.0397842	0.0378926	0.0356297
#workout When you have a fat belly then you are insulin resistant and can fix it with out medications by fasting... details are here URL URL	0.377377226949	57	33	62	20	53	0.212568	0.0563319	0.0396767	0.0349207	0.0338802
"\""@USER Eric and Hussein just need to STFU and go away. Too many Americans died as a result of their Fast and Furious\""\"" gun running scheme gone bad. Eric even defied Congressional subpoenas with Hussein's backing. Despicable.\""\""\"""	0.321032743901	24	38	46	47	32	0.109538	0.059731	0.053087	0.0510439	0.0476328
@USER @USER That's why I was so disgusted with him today. I don't know why he thought this was a celebration. But he thinks everything is about him. I won't ever be able to forget the horrible things that he is done.	0.388960663229	32	55	39	22	19	0.121141	0.105101	0.0561449	0.0533473	0.0532269
@USER It's all liberals have.  It's all they ever had.  They see everything through the prism of race.	0.223219912499	50	22	25	33	19	0.0559163	0.0468934	0.0444548	0.0391315	0.0368239
@USER @USER I love u kady you are the real MVP here	0.361640669405	60	23	8	18	47	0.089738	0.0889434	0.0724532	0.0573572	0.0531488
@USER Hey Ontario the Liberals took Billions from you &amp; gave it to multi national companies calling it a Green Energy plan don’t worry your on hook for another 19 years...as for real viable alternatives beyond hiding more taxes...they had nothing...#FordNation this is up to you	0.517048452049	33	50	58	54	53	0.244267	0.112274	0.0733985	0.0440316	0.0430772
@USER Complaining about SP's comments and blames the media for him(Spath) feeling a certain way and not actually reading an article. Basically saying Shea doesn't know shit and basically he should shut his mouth.	0.301121115685	22	50	62	25	32	0.0873628	0.0599533	0.0575081	0.0488825	0.0474145
@USER A little bigger than I like. She needs to join chubby chaser tour	0.274955265224	50	54	33	53	9	0.0940372	0.0665081	0.0403513	0.0372033	0.0368555
@USER You are out doing yourself today.	0.240238465369	38	40	50	58	33	0.0560865	0.0519597	0.046848	0.0449855	0.0403587
@USER @USER hey y'all take this shit to dms aight	0.302260767668	51	38	30	0	41	0.0884067	0.0598775	0.0550809	0.0509865	0.0479091
@USER No time for political correctness. It is a Lie. Everyone knows this. Behind the scenes the liberals are laughing. Take the vote.	0.388163857162	33	50	32	53	55	0.13695	0.0768991	0.0630955	0.0582082	0.0530109
@USER Climate always changes. It’s the climate frauds with their wealth redistribution scheme that is new.	0.260596320033	50	22	33	54	25	0.0663634	0.0605343	0.0544528	0.0398407	0.0394051
@USER @USER @USER Rooney wont do anything.  He is the one that needs to take some action.	0.412462089211	50	54	33	58	53	0.14545	0.0921647	0.0891596	0.0432925	0.0423949
@USER So what is the Conservatives policy on antisemitism? Does it quote the international recognition if not why aren’t you reporting on this with as much vigour as you have done with Labour????	0.328742347658	32	50	33	41	55	0.0794845	0.0722718	0.0666337	0.0599094	0.0504429
@USER you still doing music?	0.478627283126	41	12	48	51	0	0.300218	0.0804305	0.0342459	0.0322122	0.0315207
@USER @USER @USER (Basically PSA is spoonfeeding liberals exactly what they want to hear rather than confronting the structural inequities that they in part helped foster/implement)	0.344657748938	32	55	33	50	54	0.100179	0.0661659	0.0644958	0.0642071	0.0496103
@USER @USER @USER @USER @USER Trump uses a lot of misdirection intentionally. Would need specifics you are referencing. Media screaming he is lying is mostly their spin on it. Take the wiretap claim for instance. Trump was correct. They called him a liar for 18 months.	0.409279759973	32	55	22	62	54	0.136015	0.0855791	0.0674705	0.0604031	0.0598124
@USER @USER @USER I fuck with this hard	0.567528475076	13	57	44	31	6	0.206731	0.178521	0.0827435	0.0564852	0.043048
@USER He didnt say that when he raped his daughters friend (16 years old) and not too long after she committed suicide	0.374009568244	34	46	27	22	32	0.116136	0.099933	0.0590177	0.0518536	0.0470696
@USER @USER She is LYING....	0.325422670692	25	12	19	22	1	0.0873341	0.0766552	0.0629902	0.0521643	0.0462788
@USER @USER You forgot to not run for office or disagree with Diane Feinstein or liberals or have wrong think.	0.432401467115	50	54	33	22	62	0.161082	0.0910102	0.0678324	0.0615529	0.0509243
@USER @USER Isnt it wat Left &amp; Liberals hve been doing in India ?	0.360373076051	32	22	55	54	62	0.0915949	0.0857552	0.0779305	0.0573847	0.0477078
@USER That much projection is even a doozy for far left democratic socialist antifa members - amazing!	0.334085036069	33	53	40	50	57	0.138319	0.0584428	0.0562068	0.040985	0.0401314
@USER She is such a witch	0.287174265832	55	32	37	51	1	0.0838214	0.0726304	0.0468599	0.041986	0.0418767
@USER @USER @USER I have been thinking about it and it's not inconceivable that someone was trying to meddle with people's minds regarding gun control. I am double-minded about the use of arms because I am a peacemaker. Shoot once and you could start a big war. &gt;2	0.385800022632	32	55	42	62	50	0.133371	0.109285	0.0652806	0.040709	0.0371542
@USER Josh I am not fucking a loli robot	0.458035480231	32	55	37	56	19	0.160714	0.103436	0.0884754	0.058224	0.047186
@USER @USER @USER traitor whoever he or she is.	0.353019021451	32	55	58	37	50	0.113767	0.106779	0.0578067	0.040089	0.0345769
Political Unmasking of Team Trump Must Be Prosecuted - American Thinker   URL  URL  #MAGA #PJNET #KAG #TrumpTrain #TrumpTrain2020 URL @USER TW055	0.344716340303	33	40	57	54	50	0.0928349	0.0866493	0.0651664	0.0511116	0.0489541
@USER Hey brian tell us about the time you voted with the liberals to take our guns away.  URL	0.402851194143	57	33	42	50	58	0.132261	0.0906171	0.0820205	0.0568076	0.0411444
@USER CONway say it louder for your fellow #MAGA Trumpkins because they are the horrible peiple insulting her! URL	0.556643933058	32	55	58	37	40	0.221932	0.184164	0.0653095	0.047489	0.0377495
@USER @USER  y’all should really change the name of the “Assault Rifle” coming from a second amendment advocate it puts the wrong name of the rifle out there to the Gun Control lobby. It’s not an assault rifle. It’s just a normal rifle.	0.371913459152	32	55	22	62	42	0.136736	0.0857835	0.0626056	0.0473885	0.0393997
@USER @USER MSM/Democrats/Liberals describe Antifa as “Peaceful Demonstrators.” In my opinion they are a Democrat Army preparing for war.👹👹👹	0.389976967126	32	55	33	50	58	0.126982	0.0915252	0.077247	0.052803	0.0414196
@USER Does these idiots actually listen to what they say? @USER Sucks!	0.400235541165	55	32	54	58	37	0.135872	0.126006	0.050452	0.0467272	0.0411784
#Tennessee #Conservatives #RNRTN #2ADefenders #Republicans #ProLifeGen #TNGOP #Libertarians #ProLife #Gaytriots #RNR #CCOT Are YOU doing your part to grow?  Are YOU registering voters?  Planned Parenthood is. Pause. Think about that .  It speaks volumes.  URL	0.579115971923	24	30	47	48	38	0.179175	0.128503	0.113817	0.0970466	0.060574
2018s biggest epidemic is saying neoliberals when you just mean LIBERALS	0.229408875108	39	32	25	55	12	0.0744368	0.0414473	0.0389231	0.0381418	0.0364598
@USER Hillary Clinton will be POTUS..Oops!	0.467524603009	49	62	12	54	28	0.111599	0.108606	0.10202	0.0740147	0.071285
@USER looking forward to seeing what you are bringing to the market.  The rum market has needed some quality infusion for quite some time. Fingers crossed for a quality spiced rum.	0.663999259472	33	7	50	21	53	0.408184	0.0868412	0.0672387	0.0607264	0.0410086
@USER I was on a conference call after the election of our President.   30 minutes of Ted Lieu discussing how to stop Trump.  This guy supports Antifa.  Maxine is his mentor.	0.36746475473	32	33	55	22	25	0.12194	0.088763	0.0754798	0.0428162	0.0384657
@USER Just by looks this guy has Antifa written all over him	0.29631421715	0	50	41	39	12	0.0753845	0.0630457	0.0553931	0.0535631	0.0489278
#TheresaMay we need a #PeoplesVote @USER URL	0.192366681993	21	47	63	24	33	0.0646195	0.0330844	0.0330204	0.0315048	0.0301376
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And you? Do you knowwhat ANTIFA stands signifies?	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
@USER That. Is. Not. Scary. At all	0.419828131795	56	12	52	25	51	0.172453	0.0868587	0.066803	0.0486032	0.0451101
@USER @USER URL I read wages of rebellion- which had some beautiful moments - but some of it made me suspicious and this article confirmed some of them.	0.350582152605	22	32	55	41	25	0.0922503	0.0842613	0.0687703	0.0560619	0.0492383
@USER Those options are weak the situation was lot more complex. To answer your question tho she is a star and if her head is big she earned it and no the umpires shouldnt boycott. People always want to make and example out of serena like this has never happened before	0.305696099997	50	33	54	53	31	0.0962866	0.065262	0.0539614	0.0467387	0.0434475
@USER What are you doing Joe? I swear it seems like he is doing this shit intentionally to show us fans up or put us in the hospital for heart attacks. #EverybodyIn @USER	0.328654758632	32	55	22	25	19	0.0912859	0.0729191	0.0689049	0.0486464	0.0468985
@USER Yea so no more gun control debate. Just slurs	0.252637714148	42	50	33	54	31	0.0624877	0.0614873	0.0464686	0.0450378	0.0371563
@USER You are my hero	0.405119262636	24	47	8	59	60	0.089691	0.0885216	0.0881131	0.0783405	0.060453
@USER President Obama?  Did I miss something about this?  He still believes he is President or is it you that isn't able to accept reality?	0.428501687944	22	34	27	25	12	0.186086	0.0819068	0.0577195	0.0571462	0.0456429
@USER @USER @USER Lmao. And yet it’s called Gauteng. 😂😂😂😂. Dude just say you are arguing for the sake of not wanting to lose. Nguni Land? Ahahahahahaha. Do you know why Vaal is called Lekwa? Do you know who king Tshwane is? Do you even know who Thulare is? Dude I’m done with you.	0.335195869207	0	20	53	54	28	0.152392	0.0652163	0.0489512	0.0350859	0.0335501
@USER @USER This what’s the matter with #Hollywood and #liberals 🤮	0.165602812544	0	58	55	33	32	0.0414788	0.0352242	0.0303096	0.0300426	0.0285476
@USER I guess I'd like to see more thought put into if these are such nothing burgers then why were they made confidential? I really don't know why you are going after him with this series of tweets? Chair is misleading the public about amount of disclosure &amp; threatening a sen.	0.32247480005	22	12	25	0	20	0.0923372	0.0614396	0.0578649	0.0560348	0.0547984
